id,x,y,z,ts_in,ts_out
117,0.031,0.888,0.152,71,1183
118,0.677,0.899,0.563,498,1070
119,0.606,0.715,0.224,705,878
120,0.961,0.242,0.18,479,1768
121,0.175,0.109,0.608,969,1029
122,0.51,0.847,0.787,896,1193
123,0.928,0.843,0.935,92,818
124,0.778,0.78,0.751,550,772
125,0.087,0.998,0.509,178,256
126,0.687,0.109,0.402,928,1397
127,0.855,0.166,0.458,986,1277
128,0.79,0.817,0.2,789,1157
129,0.238,0.189,0.483,385,507
130,0.648,0.216,0.352,582,1295
131,0.064,0.807,0.371,455,496
132,0.817,0.241,0.399,595,1877
133,0.622,0.756,0.684,50,1509
134,0.058,0.98,0.645,821,1376
135,0.047,0.127,0.518,941,1138
136,0.747,0.763,0.335,626,1915
137,0.614,0.428,0.751,530,1400
138,0.717,0.716,0.864,632,1217
139,0.323,0.163,0.302,642,1533
140,0.048,0.316,0.855,792,1146
141,0.514,0.37,0.248,177,1523
142,0.863,0.113,0.243,902,1927
143,0.76,0.827,0.825,951,1316
144,0.558,0.635,0.866,195,1154
145,0.368,0.138,0.763,145,601
146,0.174,0.425,0.801,220,1150
147,0.93,0.492,0.412,57,1798
148,0.323,0.751,0.199,941,1742
149,0.638,0.645,0.281,811,1401
150,0.071,0.509,0.85,772,1819
151,0.267,0.365,0.649,128,164
152,0.226,0.124,0.243,425,1148
153,0.949,0.539,0.144,255,381
154,0.165,0.164,0.426,131,925
155,0.54,0.242,0.218,755,1849
156,0.331,0.184,0.726,764,1140
157,0.876,0.207,0.612,948,1794
158,0.311,0.468,0.211,419,1151
159,0.707,0.396,0.468,807,1413
160,0.95,0.901,0.643,711,771
161,0.953,0.554,0.08,183,270
162,0.502,0.421,0.35,598,957
163,0.161,0.175,0.025,695,1701
164,0.372,0.852,0.111,914,1409
165,0.266,0.096,0.228,370,1192
166,0.937,0.289,0.276,40,379
167,0.353,0.977,0.487,877,1836
168,0.325,0.657,0.457,604,1581
169,0.561,0.995,0.47,760,1081
170,0.487,0.983,0.374,522,1041
171,0.887,0.039,0.821,29,1711
172,0.839,0.888,0.164,893,1630
173,0.179,0.398,0.173,340,1013
174,0.431,0.034,0.443,874,1550
175,0.009,0.462,0.15,423,871
176,0.653,0.608,0.925,907,1934
177,0.64,0.046,0.971,578,1451
178,0.417,0.86,0.251,138,503
179,0.821,0.792,0.911,840,1105
180,0.14,0.548,0.816,160,270
181,0.542,0.417,0.325,982,1700
182,0.66,0.336,0.648,468,781
183,0.97,0.179,0.303,519,1192
184,0.604,0.644,0.402,576,1338
185,0.975,0.873,0.123,205,1302
186,0.391,0.613,0.919,788,1205
187,0.805,0.68,0.382,516,1058
188,0.422,0.021,0.139,488,813
189,0.801,0.535,0.7,254,1253
190,0.806,0.682,0.716,41,1733
191,0.864,0.218,0.797,401,1655
192,0.021,0.34,0.993,306,550
193,0.123,0.656,0.356,188,1790
194,0.92,0.652,0.237,903,1793
195,0.597,0.084,0.699,612,1694
196,0.048,0.595,0.093,824,931
197,0.365,0.922,0.121,974,1623
198,0.997,0.586,0.004,949,1037
199,0.052,0.374,0.031,261,944
200,0.547,0.084,0.8,822,1342
201,0.148,0.79,0.4,519,917
202,0.768,0.718,0.086,618,1595
203,0.705,0.005,0.6,703,1473
204,0.401,0.325,0.065,631,1426
205,0.62,0.789,0.392,379,674
206,0.347,0.535,0.591,933,1668
207,0.326,0.629,0.265,468,1579
208,0.302,0.191,0.438,179,1973
209,0.913,0.934,0.208,42,140
210,0.244,0.989,0.34,940,1392
211,0.056,0.956,0.817,691,1823
212,0.699,0.507,0.299,589,1280
213,0.351,0.43,0.366,514,962
214,0.559,0.658,0.078,426,1169
215,0.082,0.326,0.337,607,1193
216,0.763,0.915,0.009,101,935
217,0.745,0.189,0.836,51,511
218,0.024,0.479,0.053,488,1866
219,0.352,0.234,0.235,133,664
220,0.882,0.981,0.681,828,1943
221,0.85,0.207,0.559,187,1572
222,0.19,0.094,0.945,967,1520
223,0.063,0.91,0.6,178,317
224,0.119,0.842,0.832,420,1694
225,0.471,0.745,0.384,898,1195
226,0.146,0.672,0.799,407,883
227,0.227,0.822,0.55,145,1899
228,0.669,0.899,0.898,869,1078
229,0.598,0.32,0.305,931,1187
230,0.641,0.38,0.903,379,1716
231,0.342,0.474,0.049,379,1022
232,0.736,0.685,0.714,307,1064
233,0.424,0.54,0.88,725,1755
234,0.331,0.208,0.095,876,1801
235,0.071,0.373,0.041,11,718
236,0.408,0.884,0.342,848,1408
237,0.054,0.799,0.412,941,1991
238,0.397,0.415,0.727,28,230
239,0.228,0.75,0.505,632,1446
240,0.344,0.592,0.188,547,1775
241,0.485,0.65,0.377,229,294
242,0.528,0.099,0.905,800,1193
243,0.581,0.016,0.06,557,924
244,0.956,0.133,0.957,421,551
245,0.98,0.189,0.679,845,1874
246,0.152,0.317,0.296,195,819
247,0.319,0.804,0.04,559,824
248,0.927,0.409,0.173,141,1368
249,0.407,0.042,0.006,19,1090
250,0.751,0.796,0.356,858,1708
251,0.765,0.102,0.016,324,1227
252,0.97,0.803,0.654,257,1922
253,0.981,0.656,0.309,147,1146
254,0.821,0.972,0.401,605,688
255,0.48,0.097,0.136,536,1064
256,0.897,0.356,0.539,613,1285
257,0.175,0.477,0.217,522,941
258,0.583,0.116,0.79,768,1926
259,0.597,0.743,0.902,372,1820
260,0.127,0.782,0.1,36,404
261,0.601,0.841,0.597,783,823
262,0.917,0.963,0.746,235,1598
263,0.973,0.744,0.072,285,1311
264,0.385,0.676,0.243,239,1909
265,0.346,0.756,0.274,807,1980
266,0.458,0.616,0.023,235,1772
267,0.068,0.922,0.708,387,878
268,0.54,0.762,0.908,120,1629
269,0.865,0.494,0.474,285,799
270,0.662,0.824,0.18,70,1002
271,0.573,0.473,0.521,303,1623
272,0.053,0.929,0.342,589,1106
273,0.347,0.221,0.008,139,659
274,0.186,0.924,0.041,841,1149
275,0.659,0.219,0.612,4,1531
276,0.455,0.776,0.303,327,1551
277,0.133,0.496,0.234,932,1028
278,0.979,0.546,0.751,768,1338
279,0.407,0.732,0.801,851,1627
280,0.192,0.321,0.066,859,1194
281,0.624,0.372,0.181,537,1697
282,0.744,0.445,0.428,698,1750
283,0.538,0.202,0.344,144,1691
284,0.236,0.556,0.701,746,900
285,0.045,0.195,0.346,769,1565
286,0.521,0.184,0.889,319,1731
287,0.364,0.182,0.409,7,71
288,0.588,0.172,0.164,396,1808
289,0.408,0.357,0.437,696,802
290,0.653,0.925,0.016,838,849
291,0.896,0.226,0.696,544,951
292,0.852,0.133,0.527,615,1856
293,0.831,0.969,0.417,596,779
294,0.744,0.261,0.955,990,1016
295,0.864,0.07,0.736,742,1567
296,0.777,0.023,0.724,790,1532
297,0.083,0.049,0.049,43,1847
298,0.705,0.457,0.463,326,1648
299,0.205,0.673,0.489,827,1995
300,0.966,0.019,0.1,572,1528
301,0.871,0.55,0.231,510,1732
302,0.129,0.73,0.484,182,1377
303,0.396,0.041,0.83,502,1845
304,0.853,0.273,0.292,722,1566
305,0.64,0.281,0.176,419,1058
306,0.878,0.975,0.937,969,1665
307,0.056,0.216,0.411,226,1314
308,0.226,0.821,0.619,477,775
309,0.913,0.551,0.228,817,1379
310,0.797,0.621,0.834,671,1950
311,0.405,0.465,0.502,501,1609
312,0.272,0.666,0.802,232,564
313,0.146,0.99,0.561,941,1604
314,0.353,0.953,0.47,528,1423
315,0.49,0.949,0.76,2,1127
316,0.066,0.434,0.195,247,1211
317,0.241,0.528,0.793,789,1299
318,0.674,0.513,0.551,373,915
319,0.782,0.88,0.092,242,1043
320,0.828,0.139,0.955,382,836
321,0.948,0.79,0.927,199,537
322,0.634,0.429,0.435,635,801
323,0.674,0.109,0.051,282,855
324,0.554,0.293,0.249,515,976
325,0.813,0.347,0.409,334,1237
326,0.619,0.686,0.233,67,454
327,0.905,0.079,0.26,221,577
328,0.32,0.337,0.214,648,821
329,0.417,0.4,0.016,92,1839
330,0.811,0.031,0.793,946,978
331,0.449,0.19,0.587,611,712
332,0.512,0.797,0.215,814,1759
333,0.036,0.583,0.201,988,1005
334,0.042,0.411,0.203,907,1392
335,0.533,0.618,0.357,532,806
336,0.307,0.494,0.901,33,1630
337,0.239,0.084,0.735,396,872
338,0.832,0.089,0.51,460,549
339,0.5,0.689,0.873,992,1016
340,0.368,0.557,0.053,395,1062
341,0.878,0.18,0.337,677,1144
342,0.922,0.693,0.566,367,1834
343,0.117,0.299,0.844,53,621
344,0.512,0.373,0.885,590,855
345,0.706,0.301,0.837,658,1067
346,0.287,0.028,0.075,972,1474
347,0.222,0.917,0.848,337,898
348,0.12,0.598,0.674,924,1177
349,0.692,0.592,0.288,48,216
350,0.465,0.145,0.277,870,1756
351,0.72,0.623,0.96,535,1779
352,0.664,0.357,0.635,401,455
353,0.496,0.092,0.53,897,1997
354,0.798,0.789,0.474,897,1542
355,0.715,0.893,0.583,305,1638
356,0.642,0.737,0.782,383,1671
357,0.382,0.357,0.702,158,729
358,0.271,0.811,0.314,853,1575
359,0.406,0.202,0.278,843,904
360,0.561,0.769,0.307,532,793
361,0.01,0.161,0.926,811,1880
362,0.447,0.521,0.956,161,985
363,0.363,0.221,0.203,100,1295
364,0.391,0.864,0.305,47,605
365,0.178,0.946,0.509,15,1778
366,0.814,0.151,0.556,896,1502
367,0.813,0.328,0.359,556,1913
368,0.971,0.392,0.586,943,1238
369,0.508,0.935,0.602,93,1389
370,0.454,0.806,0.662,894,1987
371,0.614,0.028,0.079,711,1035
372,0.836,0.743,0.891,994,1445
373,0.598,0.351,0.466,181,1834
374,0.052,0.037,0.971,470,1676
375,0.085,0.457,0.678,921,1088
376,0.739,0.71,0.657,130,864
377,0.029,0.313,0.875,565,767
378,0.125,0.88,0.631,66,1418
379,0.743,0.208,0.66,448,1601
380,0.191,0.764,0.57,937,1979
381,0.372,0.949,0.842,669,1574
382,0.408,0.692,0.915,683,1851
383,0.257,0.792,0.099,277,1257
384,0.573,0.997,0.7,141,1425
385,0.311,0.568,0.444,126,1739
386,0.407,0.362,0.763,462,914
387,0.581,0.591,0.188,458,1765
388,0.816,0.555,0.716,913,1342
389,0.355,0.733,0.991,294,1688
390,0.397,0.091,0.221,723,1144
391,0.695,0.996,0.806,167,799
392,0.109,0.611,0.627,630,1266
393,0.879,0.775,0.782,498,747
394,0.001,0.929,0.78,62,1221
395,0.998,0.088,0.057,869,946
396,0.962,0.131,0.137,118,743
397,0.134,0.788,0.114,58,1488
398,0.961,0.027,0.852,864,1038
399,0.095,0.124,0.12,744,1061
400,0.081,0.82,0.343,480,1804
401,0.224,0.004,0.071,669,1368
402,0.722,0.042,0.538,611,776
403,0.582,0.72,0.146,985,996
404,0.973,0.172,0.152,742,970
405,0.694,0.764,0.282,700,1713
406,0.132,0.853,0.955,951,966
407,0.443,0.055,0.381,813,1470
408,0.407,0.107,0.059,634,1398
409,0.253,0.771,0.436,730,1232
410,0.455,0.551,0.642,487,732
411,0.267,0.239,0.858,868,1507
412,0.366,0.761,0.561,614,655
413,0.254,0.602,0.286,162,1288
414,0.862,0.39,0.133,924,1885
415,0.002,0.026,0.664,651,1917
416,0.162,0.473,0.819,753,766
417,0.314,0.973,0.456,165,1429
418,0.021,0.337,0.525,347,1800
419,0.746,0.718,0.744,247,1859
420,0.009,0.704,0.507,40,1535
421,0.252,0.273,0.495,817,1167
422,0.257,0.991,0.725,669,1503
423,0.107,0.228,0.886,860,1017
424,0.593,0.359,0.921,625,915
425,0.332,0.828,0.656,991,1065
426,0.595,0.577,0.22,252,932
427,0.286,0.577,0.232,828,1797
428,0.341,0.199,0.017,441,911
429,0.57,0.357,0.81,215,1009
430,0.356,0.67,0.43,489,816
431,0.512,0.649,0.245,3,1281
432,0.193,0.558,0.644,757,872
433,0.68,0.821,0.507,73,599
434,0.539,0.295,0.839,424,1372
435,0.542,0.978,0.893,908,1898
436,0.845,0.877,0.484,736,1418
437,0.128,0.093,0.396,226,1835
438,0.096,0.819,0.781,299,1559
439,0.984,0.121,0.371,766,1209
440,0.566,0.848,0.647,32,1406
441,0.262,0.337,0.877,195,444
442,0.629,0.964,0.126,538,560
443,0.434,0.745,0.544,469,1177
444,0.108,0.274,0.262,855,1807
445,0.384,0.514,0.862,222,903
446,0.057,0.806,0.485,516,1848
447,0.848,0.988,0.751,370,663
448,0.443,0.622,0.263,850,1289
449,0.713,0.043,0.285,402,1240
450,0.365,0.366,0.861,237,1154
451,0.086,0.867,0.656,932,1486
452,0.1,0.821,0.37,756,1384
453,0.044,0.474,0.786,304,1486
454,0.522,0.87,0.337,622,1339
455,0.29,0.747,0.829,771,1987
456,0.673,0.452,0.625,722,1045
457,0.531,0.11,0.892,231,1903
458,0.777,0.393,0.262,862,945
459,0.629,0.632,0.879,558,1068
460,0.384,0.301,0.822,167,464
461,0.764,0.031,0.613,974,1452
462,0.271,0.94,0.756,969,1395
463,0.146,0.738,0.158,91,1685
464,0.353,0.301,0.465,412,829
465,0.137,0.163,0.516,898,1473
466,0.571,0.208,0.094,413,1367
467,0.196,0.559,0.365,181,613
468,0.509,0.779,0.281,235,1026
469,0.391,0.343,0.919,435,1890
470,0.08,0.648,0.722,64,1853
471,0.861,0.818,0.971,930,1651
472,0.354,0.214,0.97,965,1373
473,0.7,0.037,0.532,781,997
474,0.395,0.335,0.415,677,1793
475,0.064,0.504,0.515,969,1160
476,0.817,0.624,0.609,750,1116
477,0.121,0.292,0.794,129,325
478,0.319,0.879,0.224,647,1599
479,0.612,0.196,0.724,21,295
480,0.327,0.469,0.647,280,991
481,0.68,0.65,0.929,15,859
482,0.335,0.119,0.721,354,356
483,0.138,0.663,0.489,863,1556
484,0.741,0.733,0.501,435,1777
485,0.27,0.424,0.637,326,1911
486,0.377,0.38,0.485,108,845
487,0.52,0.678,0.784,743,748
488,0.868,0.677,0.745,469,906
489,0.342,0.042,0.061,295,1295
490,0.343,0.51,0.489,828,1154
491,0.503,0.756,0.187,499,864
492,0.569,0.477,0.887,459,850
493,0.825,0.45,0.946,515,1225
494,0.209,0.31,0.255,243,1341
495,0.179,0.619,0.865,405,1757
496,0.921,0.955,0.133,567,1729
497,0.524,0.32,0.765,112,1241
498,0.156,0.442,0.322,369,1477
499,0.986,0.992,0.793,634,787
500,0.372,0.478,0.231,784,1312
501,0.494,0.977,0.619,894,1943
502,0.041,0.72,0.152,808,1998
503,0.172,0.737,0.941,921,1975
504,0.707,0.217,0.685,303,702
505,0.753,0.439,0.886,673,1301
506,0.351,0.492,0.307,555,1900
507,0.715,0.123,0.254,315,1623
508,0.803,0.302,0.433,101,1712
509,0.561,0.949,0.463,677,1227
510,0.509,0.437,0.491,902,1156
511,0.291,0.703,0.253,516,937
512,0.764,0.786,0.631,570,966
513,0.933,0.633,0.004,435,1183
514,0.085,0.658,0.327,941,1511
515,0.104,0.443,0.651,851,1227
516,0.302,0.978,0.274,419,1381
517,0.684,0.309,0.218,100,988
518,0.275,0.957,0.326,514,1154
519,0.317,0.386,0.587,157,179
520,0.246,0.95,0.991,370,507
521,0.694,0.603,0.128,284,1634
522,0.823,0.889,0.767,946,1335
523,0.823,0.15,0.024,150,1894
524,0.806,0.834,0.575,924,1365
525,0.296,0.268,0.823,86,330
526,0.693,0.084,0.709,266,390
527,0.971,0.124,0.871,997,1500
528,0.771,0.411,0.305,887,960
529,0.663,0.215,0.731,28,1684
530,0.422,0.985,0.392,982,1294
531,0.397,0.021,0.354,718,1528
532,0.551,0.706,0.043,27,1707
533,0.557,0.853,0.013,217,1352
534,0.13,0.619,0.698,267,1069
535,0.254,0.864,0.93,730,1361
536,0.577,0.946,0.748,396,1943
537,0.294,0.292,0.666,135,347
538,0.698,0.731,0.247,372,635
539,0.205,0.805,0.964,454,635
540,0.908,0.043,0.653,27,1711
541,0.383,0.04,0.637,603,1295
542,0.278,0.922,0.134,455,1344
543,0.85,0.405,0.653,165,531
544,0.757,0.758,0.7,642,1805
545,0.545,0.355,0.942,105,637
546,0.577,0.308,0.844,525,926
547,0.092,0.112,0.978,826,1481
548,0.64,0.205,0.769,225,475
549,0.289,0.412,0.147,539,1663
550,0.52,0.875,0.952,991,1704
551,0.672,0.62,0.198,54,1258
552,0.154,0.208,0.197,575,1490
553,0.455,0.425,0.328,242,281
554,0.469,0.454,0.273,551,1277
555,0.797,0.617,0.844,711,1176
556,0.707,0.185,0.803,640,711
557,0.653,0.704,0.908,464,859
558,0.231,0.545,0.788,807,1953
559,0.595,0.243,0.098,764,1511
560,0.018,0.214,0.256,868,915
561,0.058,0.183,0.133,369,527
562,0.239,0.827,0.637,12,1047
563,0.261,0.554,0.959,104,808
564,0.244,0.593,0.583,478,1975
565,0.988,0.896,0.247,1000,1100
566,0.592,0.095,0.555,101,1894
567,0.755,0.111,0.256,512,588
568,0.959,0.022,0.061,417,1639
569,0.89,0.535,0.092,941,1778
570,0.118,0.075,0.525,116,859
571,0.565,0.797,0.452,100,1716
572,0.793,0.757,0.347,569,1510
573,0.279,0.576,0.927,773,1923
574,0.053,0.299,0.112,4,581
575,0.008,0.964,0.056,943,1136
576,0.936,0.318,0.048,886,1881
577,0.036,0.312,0.684,554,1375
578,0.44,0.986,0.419,859,1762
579,0.714,0.455,0.689,855,1312
580,0.064,0.086,0.715,18,1621
581,0.56,0.789,0.391,670,1924
582,0.268,0.945,0.945,386,403
583,0.943,0.192,0.556,969,1310
584,0.652,0.098,0.228,179,186
585,0.438,0.175,0.182,93,251
586,0.491,0.711,0.783,422,423
587,0.055,0.677,0.368,155,1153
588,0.134,0.077,0.217,627,1505
589,0.191,0.126,0.93,479,1059
590,0.322,0.124,0.981,218,1645
591,0.04,0.846,0.985,445,776
592,0.617,0.541,0.899,997,1281
593,0.176,0.918,0.04,205,311
594,0.088,0.141,0.082,96,1823
595,0.549,0.067,0.204,596,1452
596,0.49,0.919,0.368,587,1601
597,0.462,0.829,0.251,513,1824
598,0.779,0.266,0.946,458,686
599,0.789,0.378,0.687,636,1052
600,0.063,0.882,0.802,546,926
601,0.296,0.268,0.804,409,1953
602,0.599,0.369,0.187,840,935
603,0.482,0.798,0.943,714,1425
604,0.868,0.64,0.496,441,1564
605,0.304,0.923,0.416,180,431
606,0.859,0.054,0.734,247,707
607,0.874,0.341,0.218,575,1006
608,0.366,0.179,0.233,721,1594
609,0.917,0.714,0.513,400,1430
610,0.079,0.464,0.341,968,1175
611,0.295,0.826,0.565,495,1546
612,0.614,0.714,0.411,990,1731
613,0.552,0.329,0.104,935,1536
614,0.467,0.441,0.778,325,828
615,0.191,0.467,0.794,63,1828
616,0.062,0.752,0.163,298,1528
617,0.684,0.83,0.248,894,1430
618,0.375,0.942,0.329,745,1335
619,0.425,0.56,0.895,969,1191
620,0.758,0.964,0.493,231,968
621,0.783,0.041,0.212,278,431
622,0.7,0.678,0.128,431,1230
623,0.186,0.983,0.666,543,1532
624,0.398,0.452,0.489,321,954
625,0.465,0.159,0.203,601,1475
626,0.436,0.042,0.893,718,847
627,0.661,0.554,0.998,91,1860
628,0.788,0.331,0.475,361,565
629,0.015,0.48,0.946,605,921
630,0.312,0.93,0.308,427,1923
631,0.827,0.251,0.275,898,1395
632,0.336,0.205,0.968,724,925
633,0.134,0.039,0.677,590,780
634,0.613,0.314,0.47,136,1900
635,0.03,0.482,0.501,210,957
636,0.637,0.297,0.375,363,765
637,0.371,0.771,0.306,391,914
638,0.687,0.61,0.648,801,1642
639,0.326,0.747,0.834,43,1592
640,0.27,0.505,0.551,219,934
641,0.263,0.579,0.409,178,510
642,0.116,0.689,0.687,17,1814
643,0.805,0.23,0.085,955,1337
644,0.284,0.768,0.073,638,1925
645,0.076,0.917,0.584,236,710
646,0.9,0.116,0.554,510,1686
647,0.383,0.251,0.876,596,1129
648,0.054,0.608,0.451,748,1420
649,0.497,0.485,0.015,772,1565
650,0.339,0.174,0.922,341,936
651,0.701,0.557,0.772,365,1309
652,0.538,0.67,0.393,657,1802
653,0.878,0.931,0.683,838,1875
654,0.414,0.648,0.697,951,1392
655,0.081,0.647,0.823,377,865
656,0.021,0.394,0.403,795,1326
657,0.859,0.413,0.562,906,1267
658,0.305,0.141,0.401,688,1902
659,0.994,0.946,0.75,820,1404
660,0.589,0.696,0.389,950,1869
661,0.145,0.347,0.805,523,1719
662,0.39,0.279,0.13,1,1240
663,0.845,0.082,0.759,978,1108
664,0.948,0.996,0.238,851,1227
665,0.503,0.591,0.36,402,692
666,0.186,0.426,0.235,360,1982
667,0.746,0.865,0.405,195,307
668,0.946,0.224,0.182,545,1088
669,0.808,0.344,0.853,68,1728
670,0.155,0.01,0.48,936,1751
671,0.815,0.492,0.734,524,863
672,0.325,0.178,0.488,91,258
673,0.034,0.589,0.886,796,1091
674,0.022,0.2,0.988,406,1364
675,0.129,0.716,0.716,695,921
676,0.899,0.629,0.488,238,1173
677,0.025,0.188,0.32,583,1110
678,0.566,0.474,0.072,233,866
679,0.596,0.864,0.717,463,1783
680,0.669,0.835,0.162,542,1382
681,0.815,0.598,0.987,282,1907
682,0.588,0.203,0.279,388,1802
683,0.913,0.434,0.3,247,1667
684,0.453,0.389,0.799,632,1861
685,0.058,0.183,0.155,238,1505
686,0.432,0.793,0.153,577,1974
687,0.09,0.098,0.953,517,694
688,0.463,0.548,0.757,554,1575
689,0.497,0.008,0.875,613,1807
690,0.337,0.761,0.657,445,1298
691,0.342,0.39,0.64,70,499
692,0.963,0.154,0.73,552,844
693,0.447,0.9,0.339,257,270
694,0.553,0.788,0.305,455,1210
695,0.863,0.309,0.788,427,1938
696,0.436,0.807,0.502,380,1115
697,0.399,0.697,0.098,283,1437
698,0.555,0.597,0.442,313,1164
699,0.479,0.344,0.401,131,1766
700,0.552,0.162,0.442,522,630
701,0.03,0.556,0.053,21,1796
702,0.952,0.767,0.294,555,1189
703,0.579,0.354,0.22,891,937
704,0.794,0.742,0.046,248,1923
705,0.062,0.759,0.948,851,1858
706,0.78,0.363,0.989,639,1572
707,0.503,0.743,0.57,454,867
708,0.866,0.488,0.803,740,1335
709,0.691,0.546,0.66,160,1174
710,0.088,0.919,0.295,755,1531
711,0.916,0.061,0.886,808,1904
712,0.247,0.327,0.418,819,1147
713,0.881,0.697,0.24,711,1030
714,0.343,0.464,0.419,981,1417
715,0.235,0.432,0.299,422,1268
716,0.666,0.255,0.356,268,1690
717,0.728,0.093,0.9,25,1834
718,0.883,0.429,0.272,850,1753
719,0.087,0.451,0.689,555,581
720,0.658,0.295,0.468,601,1091
721,0.401,0.687,0.138,755,1872
722,0.98,0.192,0.193,579,1789
723,0.042,0.776,0.402,666,1891
724,0.001,0.634,0.263,402,1994
725,0.395,0.744,0.682,584,694
726,0.616,0.595,0.498,90,666
727,0.16,0.62,0.492,843,850
728,0.411,0.854,0.709,50,372
729,0.7,0.751,0.506,218,1224
730,0.399,0.62,0.638,72,1587
731,0.179,0.786,0.014,831,1021
732,0.774,0.405,0.871,465,874
733,0.181,0.068,0.111,111,569
734,0.946,0.473,0.972,988,1825
735,0.249,0.345,0.611,633,1216
736,0.56,0.149,0.76,701,1022
737,0.701,0.319,0.108,303,614
738,0.608,0.784,0.456,469,1056
739,0.183,0.272,0.23,193,1527
740,0.783,0.073,0.945,240,1131
741,0.639,0.708,0.266,462,1399
742,0.531,0.644,0.388,823,1244
743,0.54,0.082,0.374,499,1643
744,0.081,0.486,0.607,100,1161
745,0.476,0.372,0.746,608,1264
746,0.788,0.135,0.206,716,1645
